dataset,file,label
CASME2,data_raw\CASME2\repression\reg_img90 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img90.jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (10).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (11).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (14).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img91.jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (10).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (11).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (14).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img92.jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (10).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (11).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (14).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img93.jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (10).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (11).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (14).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img94.jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (10).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (11).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (14).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img95.jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (10).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (11).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (14).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img96.jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (10).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (11).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img97.jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (10).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (11).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img98.jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (10).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (11).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (12).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (13).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (2).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (3).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (4).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (5).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (6).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (7).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (8).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99 (9).jpg,repression
CASME2,data_raw\CASME2\repression\reg_img99.jpg,repression
CASME2,data_raw\CASME2\sadness\reg_img10.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img100.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img101.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img102.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img103.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img104.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img105.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img106.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img107.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img108.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img109.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img11.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img110.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img111.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img12.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img13.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img14.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img15.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img16.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img17.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img18.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img19.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img20.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img21.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img22.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img23.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img24 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img24.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img25 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img25.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img26 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img26.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img27 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img27.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img28 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img28.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img29 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img29.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img30 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img30.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img31 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img31.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img319.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img32 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img32.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img320.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img321.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img322.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img323.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img324.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img325.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img326.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img327.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img328.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img329.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img33 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img33.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img330.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img331.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img332.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img333.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img334 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img334.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img335 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img335.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img336 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img336.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img337 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img337.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img338 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img338.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img339 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img339.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img34 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img34.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img340 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img340.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img341 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img341.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img342 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img342.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img343 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img343.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img344 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img344.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img345 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img345.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img346 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img346.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img347 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img347.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img348 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img348.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img349 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img349.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img35 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img35.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img350 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img350.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img351 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img351.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img352 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img352.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img353 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img353.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img354 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img354.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img355 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img355.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img356 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img356.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img357.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img358.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img359.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img36 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img36.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img360.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img361.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img362.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img363.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img364.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img365.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img366.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img367.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img368.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img369.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img37 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img37.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img370.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img371.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img372.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img373.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img374.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img375.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img376.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img38 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img38.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img39 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img39.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img4.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img40 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img40.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img41 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img41.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img42 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img42.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img43 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img43.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img44 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img44.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img45 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img45.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img46 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img46 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img46.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img47 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img47 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img47.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img48 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img48 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img48.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img49 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img49 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img49.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img5.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img50 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img50 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img50.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img51 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img51 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img51.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img52 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img52 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img52.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img53 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img53 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img53.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img54 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img54 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img54.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img55 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img55 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img55.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img56 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img56 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img56.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img57 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img57 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img57.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img58 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img58 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img58.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img59 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img59 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img59.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img6.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img60 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img60 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img60.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img61 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img61 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img61.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img62 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img62 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img62.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img63 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img63 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img63.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img64 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img64 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img64.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img65 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img65 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img65.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img66 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img66 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img66.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img67 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img67.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img68 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img68.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img69 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img69.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img7.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img70 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img70.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img71 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img71.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img72 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img72.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img73 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img73.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img74 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img74.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img75 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img75.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img76 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img76.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img77 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img77.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img78 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img78.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img79 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img79.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img8.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img80 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img80.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img81 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img81 (3).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img81.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img82 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img82.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img83 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img83.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img84 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img84.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img85 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img85.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img86 (2).jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img86.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img87.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img88.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img89.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img9.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img90.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img91.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img92.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img93.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img94.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img95.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img96.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img97.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img98.jpg,sadness
CASME2,data_raw\CASME2\sadness\reg_img99.jpg,sadness
CASME2,data_raw\CASME2\surprise\reg_img10.jpg,surprise
CASME2,data_raw\CASME2\surprise\reg_img100 (10).jpg,surprise
